"","Route.Type","Route","Stop.Code","Stop.Seq","Stop.Name","LAT","LONG","Stage"
"2239","Non-BRTS","120-U","120-U-42","42","Indrayani Hotel",18.687627,73.846485,"13"
"2240","Non-BRTS","120-U","120-U-43","43","Chimbli Phata",18.69599,73.84758,"14"
"2241","Non-BRTS","120-U","120-U-44","44","Gaikwadvasti Nasik Road",18.696295,73.847712,"14"
"2242","Non-BRTS","120-U","120-U-45","45","Kuruli Phata",18.715344,73.848352,"15"
"2243","Non-BRTS","120-U","120-U-46","46","Sandesh Model Colony",18.716109,73.848639,"15"
"2244","Non-BRTS","120-U","120-U-47","47","Kalyani Forge",18.717353,73.849322,"15"
"2245","Non-BRTS","120-U","120-U-48","48","Spicer India Company",18.722692,73.852077,"15"
"2246","Non-BRTS","120-U","120-U-49","49","Alandi Phata",18.731541,73.85615,"16"
"2247","Non-BRTS","120-U","120-U-50","50","Gavtevasti",18.737338,73.857543,"16"
"2248","Non-BRTS","120-U","120-U-51","51","Vijay Oil Mill",18.741432,73.859023,"16"
"2249","Non-BRTS","120-U","120-U-52","52","Balaji Petrol Pump",18.742852,73.859234,"16"
"2250","Non-BRTS","120-U","120-U-53","53","Chakan Talegaon Chowk",18.755367,73.858757,"17"
"2251","Non-BRTS","120-U","120-U-54","54","Pegra Gron Company",18.755185,73.856446,"17"
"2252","Non-BRTS","120-U","120-U-55","55","Ranubaimala",18.755602,73.851212,"17"
"2253","Non-BRTS","120-U","120-U-56","56","Kharabwadi",18.75747,73.841924,"18"
"2254","Non-BRTS","120-U","120-U-57","57","Pancharatna Complex",18.758844,73.835436,"18"
"2255","Non-BRTS","120-U","120-U-58","58","IBP Pump",18.759964,73.826359,"18"
"2256","Non-BRTS","120-U","120-U-59","59","Cores Company",18.759041,73.821299,"19"
"2257","Non-BRTS","120-U","120-U-60","60","Lumax Company",18.757617,73.814907,"19"
"2258","Non-BRTS","120-U","120-U-61","61","Mhalunge Phata Chakan",18.754975,73.808537,"20"
"2259","Non-BRTS","120-U","120-U-62","62","MIDC Phata",18.754235,73.80569,"20"
"2260","Non-BRTS","120-U","120-U-63","63","Suvarna Fabricators",18.747484,73.806463,"20"
"2261","Non-BRTS","120-U","120-U-64","64","Indoorance System Chakan Mhalunge",18.742443,73.806652,"21"
"2262","Non-BRTS","121-D","121-D-00","0","Bhosari Terminal",18.62418,73.85158,"1"
"2263","Non-BRTS","121-D","121-D-01","1","Atlas Company",18.618634,73.849989,"1"
"2264","Non-BRTS","121-D","121-D-02","2","Century Enka Colony",18.617199,73.849614,"1"
"2265","Non-BRTS","121-D","121-D-03","3","Optonica Company",18.617318,73.843903,"1"
"2266","Non-BRTS","121-D","121-D-04","4","Landewadi",18.619771,73.841165,"2"
"2267","Non-BRTS","121-D","121-D-05","5","Philips",18.620537,73.83708,"2"
"2268","Non-BRTS","121-D","121-D-06","6","MIDC Bhosari",18.620971,73.830527,"3"
"2269","Non-BRTS","121-D","121-D-07","7","Bhosari Police Station",18.618123,73.82703,"3"
"2270","Non-BRTS","121-D","121-D-08","8","CIRT",18.611482,73.823799,"3"
"2271","Non-BRTS","121-D","121-D-09","9","Nashik Phata",18.607177,73.822235,"3"
"2272","Non-BRTS","121-D","121-D-10","10","Kasarwadi",18.605471,73.823807,"4"
"2273","Non-BRTS","121-D","121-D-11","11","Marshal",18.601097,73.826748,"4"
"2274","Non-BRTS","121-D","121-D-12","12","Sandvik Company",18.594398,73.829723,"4"
"2275","Non-BRTS","121-D","121-D-13","13","Phugewadi",18.586987,73.832992,"5"
"2276","Non-BRTS","121-D","121-D-14","14","Dapodi",18.578731,73.835136,"5"
"2277","Non-BRTS","121-D","121-D-15","15","Bopodi",18.572582,73.837071,"6"
"2278","Non-BRTS","121-D","121-D-16","16","Gopi Chal",18.567588,73.838888,"6"
"2279","Non-BRTS","121-D","121-D-17","17","Khadki Station",18.56432,73.84047,"6"
"2280","Non-BRTS","121-D","121-D-18","18","Factory Hospital",18.558353,73.845678,"6"
"2281","Non-BRTS","121-D","121-D-19","19","Khadki Post",18.555838,73.847535,"7"
"2282","Non-BRTS","121-D","121-D-20","20","Raja Bungalow",18.552232,73.849488,"7"
"2283","Non-BRTS","121-D","121-D-21","21","Poultry Farm Mumbai Road",18.547345,73.851882,"7"
"2284","Non-BRTS","121-D","121-D-22","22","Mariaai Gate",18.542263,73.85161,"7"
"2285","Non-BRTS","121-D","121-D-23","23","Wakdewadi",18.539582,73.851038,"8"
"2286","Non-BRTS","121-D","121-D-24","24","Labour Office",18.535206,73.851352,"8"
"2287","Non-BRTS","121-D","121-D-25","25","Patil Estate",18.531523,73.854272,"8"
"2288","Non-BRTS","121-D","121-D-26","26","COEP Hostel",18.528593,73.852315,"9"
"2289","Non-BRTS","121-D","121-D-27","27","Modern HighSchool",18.524422,73.849183,"9"
"2290","Non-BRTS","121-D","121-D-28","28","Sawarkar Bhavan",18.52231,73.850138,"9"
"2291","Non-BRTS","121-D","121-D-29","29","Ma Na Pa Main Bus Stand",18.52328,73.85435,"10"
"2292","Non-BRTS","121-U","121-U-00","0","Ma Na Pa Main Bus Stand",18.52328,73.85435,"1"
"2293","Non-BRTS","121-U","121-U-01","1","Shivaji Maharaj Putla",18.526309,73.852866,"1"
"2294","Non-BRTS","121-U","121-U-02","2","Lokmangal",18.53008,73.85076,"2"
"2295","Non-BRTS","121-U","121-U-03","3","Patil Estate",18.531145,73.854294,"2"
"2296","Non-BRTS","121-U","121-U-04","4","Labour Office",18.534933,73.851497,"2"
"2297","Non-BRTS","121-U","121-U-05","5","Wakdewadi",18.53985,73.85086,"3"
"2298","Non-BRTS","121-U","121-U-06","6","Mariaai Gate",18.542025,73.85132,"3"
"2299","Non-BRTS","121-U","121-U-07","7","Poultry Farm Mumbai Road",18.546908,73.851676,"3"
"2300","Non-BRTS","121-U","121-U-08","8","Raja Bungalow",18.55186,73.8497,"3"
"2301","Non-BRTS","121-U","121-U-09","9","Khadki Post",18.556122,73.847241,"4"
"2302","Non-BRTS","121-U","121-U-10","10","Factory Hospital",18.559413,73.844152,"4"
"2303","Non-BRTS","121-U","121-U-11","11","Khadki Station",18.56259,73.84167,"4"
"2304","Non-BRTS","121-U","121-U-12","12","Gopi Chal",18.56769,73.8386,"4"
"2305","Non-BRTS","121-U","121-U-13","13","Bopodi",18.5705,73.83791,"5"
"2306","Non-BRTS","121-U","121-U-14","14","Dapodi",18.578619,73.834854,"5"
"2307","Non-BRTS","121-U","121-U-15","15","Phugewadi",18.58686,73.832775,"6"
"2308","Non-BRTS","121-U","121-U-16","16","Sandvik Company",18.594317,73.829455,"6"
"2309","Non-BRTS","121-U","121-U-17","17","Alfa Laval Company",18.59854,73.82757,"6"
"2310","Non-BRTS","121-U","121-U-18","18","Marshal",18.601053,73.826612,"6"
"2311","Non-BRTS","121-U","121-U-19","19","Kasarwadi",18.60413,73.824603,"7"
"2312","Non-BRTS","121-U","121-U-20","20","Nashik Phata",18.607256,73.822174,"7"
"2313","Non-BRTS","121-U","121-U-21","21","CIRT",18.6142,73.824499,"7"
"2314","Non-BRTS","121-U","121-U-22","22","Bhosari Police Station",18.618346,73.827178,"7"
"2315","Non-BRTS","121-U","121-U-23","23","MIDC Bhosari",18.621102,73.831106,"8"
"2316","Non-BRTS","121-U","121-U-24","24","Philips",18.620676,73.836602,"8"
"2317","Non-BRTS","121-U","121-U-25","25","Landewadi",18.619723,73.841691,"9"
"2318","Non-BRTS","121-U","121-U-26","26","Shitalbaug",18.615913,73.847543,"9"
"2319","Non-BRTS","121-U","121-U-27","27","Century Enka Colony",18.617478,73.849512,"9"
"2320","Non-BRTS","121-U","121-U-28","28","Atlas Company",18.618861,73.850066,"9"
"2321","Non-BRTS","121-U","121-U-29","29","Bhosari Terminal",18.62426,73.85144,"10"
"2322","Non-BRTS","122-D","122-D-00","0","Chinchwadgaon",18.62769,73.783,"1"
"2323","Non-BRTS","122-D","122-D-01","1","Kalikamata Mandir",18.628676,73.785267,"1"
"2324","Non-BRTS","122-D","122-D-02","2","Darshan Hall",18.629522,73.786863,"1"
"2325","Non-BRTS","122-D","122-D-03","3","Elpro Company",18.632986,73.785358,"1"
"2326","Non-BRTS","122-D","122-D-04","4","More Prekshagruha",18.634625,73.787765,"1"
"2327","Non-BRTS","122-D","122-D-05","5","Lokmanya Hospital",18.636831,73.789662,"2"
"2328","Non-BRTS","122-D","122-D-06","6","Chinchwad Station",18.638449,73.794529,"2"
"2329","Non-BRTS","122-D","122-D-07","7","Empire Estate",18.634148,73.799237,"2"
"2330","Non-BRTS","122-D","122-D-08","8","Finolex",18.631003,73.801876,"3"
"2331","Non-BRTS","122-D","122-D-09","9","Pimpri",18.626747,73.805527,"3"
"2332","Non-BRTS","122-D","122-D-10","10","Kharalwadi",18.623702,73.808139,"3"
"2333","Non-BRTS","122-D","122-D-11","11","HA",18.621235,73.810211,"3"
"2334","Non-BRTS","122-D","122-D-12","12","Indian Card",18.615563,73.815095,"4"
"2335","Non-BRTS","122-D","122-D-13","13","Vallabhnagar",18.61363,73.816835,"4"
"2336","Non-BRTS","122-D","122-D-14","14","Nashik Phata",18.607177,73.822235,"4"
"2337","Non-BRTS","122-D","122-D-15","15","Kasarwadi",18.605471,73.823807,"5"
"2338","Non-BRTS","122-D","122-D-16","16","Marshal",18.601097,73.826748,"5"
"2339","Non-BRTS","122-D","122-D-17","17","Sandvik Company",18.594398,73.829723,"5"
"2340","Non-BRTS","122-D","122-D-18","18","Phugewadi",18.586987,73.832992,"6"
"2341","Non-BRTS","122-D","122-D-19","19","Dapodi",18.578731,73.835136,"6"
"2342","Non-BRTS","122-D","122-D-20","20","Bopodi",18.572582,73.837071,"7"
"2343","Non-BRTS","122-D","122-D-21","21","Gopi Chal",18.567539,73.838883,"7"
"2344","Non-BRTS","122-D","122-D-22","22","Khadki Station",18.56432,73.84047,"7"
"2345","Non-BRTS","122-D","122-D-23","23","Factory Hospital",18.558532,73.845232,"7"
"2346","Non-BRTS","122-D","122-D-24","24","Khadki Post",18.555834,73.847382,"8"
"2347","Non-BRTS","122-D","122-D-25","25","Raja Bungalow",18.5518,73.8498,"8"
"2348","Non-BRTS","122-D","122-D-26","26","Poultry Farm Mumbai Road",18.547345,73.851882,"8"
"2349","Non-BRTS","122-D","122-D-27","27","Mariaai Gate",18.542263,73.85161,"8"
"2350","Non-BRTS","122-D","122-D-28","28","Wakdewadi",18.539582,73.851038,"9"
"2351","Non-BRTS","122-D","122-D-29","29","Labour Office",18.535206,73.851352,"9"
"2352","Non-BRTS","122-D","122-D-30","30","Patil Estate",18.531523,73.854272,"9"
"2353","Non-BRTS","122-D","122-D-31","31","COEP Hostel",18.528593,73.852315,"10"
"2354","Non-BRTS","122-D","122-D-32","32","Modern HighSchool",18.524608,73.849432,"10"
"2355","Non-BRTS","122-D","122-D-33","33","Sawarkar Bhavan",18.522283,73.850035,"10"
"2356","Non-BRTS","122-D","122-D-34","34","Ma Na Pa Main Bus Stand",18.52328,73.85435,"11"
"2357","Non-BRTS","122-U","122-U-00","0","Ma Na Pa Main Bus Stand",18.52328,73.85435,"1"
"2358","Non-BRTS","122-U","122-U-01","1","Shivaji Maharaj Putla",18.526309,73.852866,"1"
"2359","Non-BRTS","122-U","122-U-02","2","Lokmangal",18.53008,73.85076,"2"
"2360","Non-BRTS","122-U","122-U-03","3","Patil Estate",18.531145,73.854294,"2"
"2361","Non-BRTS","122-U","122-U-04","4","Labour Office",18.534933,73.851497,"2"
"2362","Non-BRTS","122-U","122-U-05","5","Wakdewadi",18.53985,73.85086,"3"
"2363","Non-BRTS","122-U","122-U-06","6","Mariaai Gate",18.542025,73.85132,"3"
"2364","Non-BRTS","122-U","122-U-07","7","Poultry Farm Mumbai Road",18.546908,73.851676,"3"
"2365","Non-BRTS","122-U","122-U-08","8","Raja Bungalow",18.551749,73.849645,"3"
"2366","Non-BRTS","122-U","122-U-09","9","Khadki Post",18.555834,73.847382,"4"
"2367","Non-BRTS","122-U","122-U-10","10","Factory Hospital",18.558532,73.845232,"4"
"2368","Non-BRTS","122-U","122-U-11","11","Khadki Station",18.56259,73.84167,"4"
"2369","Non-BRTS","122-U","122-U-12","12","Gopi Chal",18.567494,73.838813,"4"
"2370","Non-BRTS","122-U","122-U-13","13","Bopodi",18.5705,73.83791,"5"
"2371","Non-BRTS","122-U","122-U-14","14","Dapodi",18.578619,73.834854,"5"
"2372","Non-BRTS","122-U","122-U-15","15","Phugewadi",18.58686,73.832775,"6"
"2373","Non-BRTS","122-U","122-U-16","16","Sandvik Company",18.594317,73.829455,"6"
"2374","Non-BRTS","122-U","122-U-17","17","Alfa Laval Company",18.59854,73.82757,"6"
"2375","Non-BRTS","122-U","122-U-18","18","Marshal",18.601053,73.826612,"6"
"2376","Non-BRTS","122-U","122-U-19","19","Kasarwadi",18.60413,73.824603,"7"
"2377","Non-BRTS","122-U","122-U-20","20","Nashik Phata",18.607256,73.822174,"7"
"2378","Non-BRTS","122-U","122-U-21","21","Vallabhnagar",18.613513,73.816572,"7"
"2379","Non-BRTS","122-U","122-U-22","22","Indian Card",18.615264,73.815047,"8"
"2380","Non-BRTS","122-U","122-U-23","23","HA",18.618659,73.812201,"8"
"2381","Non-BRTS","122-U","122-U-24","24","Kharalwadi",18.623778,73.807748,"8"
"2382","Non-BRTS","122-U","122-U-25","25","Pimpri",18.626778,73.805095,"8"
"2383","Non-BRTS","122-U","122-U-26","26","Finolex",18.630072,73.802162,"9"
"2384","Non-BRTS","122-U","122-U-27","27","Empire Estate",18.634067,73.799057,"9"
"2385","Non-BRTS","122-U","122-U-28","28","Chinchwad Station",18.638292,73.794537,"9"
"2386","Non-BRTS","122-U","122-U-29","29","Lokmanya Hospital",18.63675,73.789675,"10"
"2387","Non-BRTS","122-U","122-U-30","30","More Prekshagruha",18.634579,73.7878,"10"
"2388","Non-BRTS","122-U","122-U-31","31","Elpro Company",18.63296,73.785513,"10"
"2389","Non-BRTS","122-U","122-U-32","32","Darshan Hall",18.629332,73.78668,"10"
"2390","Non-BRTS","122-U","122-U-33","33","Kalikamata Mandir",18.62859,73.785463,"10"
"2391","Non-BRTS","122-U","122-U-34","34","Chinchwadgaon",18.62769,73.783,"11"
"2392","Non-BRTS","123-D","123-D-00","0","Bhakti Shakti",18.665611,73.771025,"1"
"2393","Non-BRTS","123-D","123-D-01","1","Krushna Mandir Nigdi",18.663465,73.773172,"1"
"2394","Non-BRTS","123-D","123-D-02","2","Nigdi",18.659829,73.776988,"2"
"2395","Non-BRTS","123-D","123-D-03","3","Bajaj Auto",18.653929,73.782365,"2"
"2396","Non-BRTS","123-D","123-D-04","4","Akurdi Chowk",18.650707,73.785102,"2"
"2397","Non-BRTS","123-D","123-D-05","5","Rastan Company",18.648266,73.787188,"3"
"2398","Non-BRTS","123-D","123-D-06","6","Kalbhornagar",18.64727,73.788106,"3"
"2399","Non-BRTS","123-D","123-D-07","7","Mehta Hospital",18.644378,73.790527,"3"
"2400","Non-BRTS","123-D","123-D-08","8","Jayshree Talkies",18.641459,73.793023,"3"
"2401","Non-BRTS","123-D","123-D-09","9","Chinchwad Station",18.638449,73.794529,"3"
"2402","Non-BRTS","123-D","123-D-10","10","Empire Estate",18.63545,73.798178,"3"
"2403","Non-BRTS","123-D","123-D-11","11","Finolex",18.631003,73.801876,"4"
"2404","Non-BRTS","123-D","123-D-12","12","Pimpri",18.626747,73.805527,"4"
"2405","Non-BRTS","123-D","123-D-13","13","Kharalwadi",18.623666,73.808177,"4"
"2406","Non-BRTS","123-D","123-D-14","14","HA",18.620612,73.810848,"4"
"2407","Non-BRTS","123-D","123-D-15","15","Indian Card",18.616705,73.814178,"5"
"2408","Non-BRTS","123-D","123-D-16","16","Vallabhnagar",18.61318,73.817226,"5"
"2409","Non-BRTS","123-D","123-D-17","17","Nashik Phata",18.607177,73.822235,"5"
"2410","Non-BRTS","123-D","123-D-18","18","Kasarwadi",18.605471,73.823807,"6"
"2411","Non-BRTS","123-D","123-D-19","19","Marshal",18.601097,73.826748,"6"
"2412","Non-BRTS","123-D","123-D-20","20","Sandvik Company",18.594398,73.829723,"6"
"2413","Non-BRTS","123-D","123-D-21","21","Phugewadi",18.586987,73.832992,"7"
"2414","Non-BRTS","123-D","123-D-22","22","Dapodi",18.578731,73.835136,"7"
"2415","Non-BRTS","123-D","123-D-23","23","Bopodi",18.572582,73.837071,"8"
"2416","Non-BRTS","123-D","123-D-24","24","Gopi Chal",18.567544,73.838899,"8"
"2417","Non-BRTS","123-D","123-D-25","25","Khadki Station",18.56432,73.84047,"8"
"2418","Non-BRTS","123-D","123-D-26","26","Factory Hospital",18.557866,73.846335,"8"
"2419","Non-BRTS","123-D","123-D-27","27","Khadki Post",18.556037,73.847449,"9"
"2420","Non-BRTS","123-D","123-D-28","28","Raja Bungalow",18.5518,73.8498,"9"
"2421","Non-BRTS","123-D","123-D-29","29","Poultry Farm Mumbai Road",18.547345,73.851882,"9"
"2422","Non-BRTS","123-D","123-D-30","30","Mariaai Gate",18.542263,73.85161,"9"
"2423","Non-BRTS","123-D","123-D-31","31","Wakdewadi",18.539582,73.851038,"10"
"2424","Non-BRTS","123-D","123-D-32","32","Labour Office",18.535206,73.851352,"10"
"2425","Non-BRTS","123-D","123-D-33","33","Patil Estate",18.531523,73.854272,"10"
"2426","Non-BRTS","123-D","123-D-34","34","COEP Hostel",18.528593,73.852315,"11"
"2427","Non-BRTS","123-D","123-D-35","35","Modern HighSchool",18.524592,73.849333,"11"
"2428","Non-BRTS","123-D","123-D-36","36","Sawarkar Bhavan",18.522215,73.850152,"11"
"2429","Non-BRTS","123-D","123-D-37","37","Ma Na Pa Main Bus Stand",18.52328,73.85435,"12"
"2430","Non-BRTS","123-U","123-U-00","0","Ma Na Pa Main Bus Stand",18.52328,73.85435,"1"
"2431","Non-BRTS","123-U","123-U-01","1","Shivaji Maharaj Putla",18.526309,73.852866,"1"
"2432","Non-BRTS","123-U","123-U-02","2","Lokmangal",18.53008,73.85076,"2"
"2433","Non-BRTS","123-U","123-U-03","3","Patil Estate",18.531145,73.854294,"2"
"2434","Non-BRTS","123-U","123-U-04","4","Labour Office",18.534933,73.851497,"2"
"2435","Non-BRTS","123-U","123-U-05","5","Wakdewadi",18.53985,73.85086,"3"
"2436","Non-BRTS","123-U","123-U-06","6","Mariaai Gate",18.542025,73.85132,"3"
"2437","Non-BRTS","123-U","123-U-07","7","Poultry Farm Mumbai Road",18.546908,73.851676,"3"
"2438","Non-BRTS","123-U","123-U-08","8","Raja Bungalow",18.551876,73.849519,"3"
"2439","Non-BRTS","123-U","123-U-09","9","Khadki Post",18.555834,73.847382,"4"
"2440","Non-BRTS","123-U","123-U-10","10","Factory Hospital",18.558192,73.845715,"4"
"2441","Non-BRTS","123-U","123-U-11","11","Khadki Station",18.56259,73.84167,"4"
"2442","Non-BRTS","123-U","123-U-12","12","Gopi Chal",18.567477,73.838859,"4"
"2443","Non-BRTS","123-U","123-U-13","13","Bopodi",18.5705,73.83791,"5"
"2444","Non-BRTS","123-U","123-U-14","14","Dapodi",18.578619,73.834854,"5"
"2445","Non-BRTS","123-U","123-U-15","15","Phugewadi",18.58686,73.832775,"6"
"2446","Non-BRTS","123-U","123-U-16","16","Sandvik Company",18.594317,73.829455,"6"
"2447","Non-BRTS","123-U","123-U-17","17","Alfa Laval Company",18.59854,73.82757,"6"
"2448","Non-BRTS","123-U","123-U-18","18","Marshal",18.601053,73.826612,"6"
"2449","Non-BRTS","123-U","123-U-19","19","Kasarwadi",18.60413,73.824603,"7"
"2450","Non-BRTS","123-U","123-U-20","20","Nashik Phata",18.607256,73.822174,"7"
"2451","Non-BRTS","123-U","123-U-21","21","Vallabhnagar",18.613381,73.816573,"7"
"2452","Non-BRTS","123-U","123-U-22","22","Indian Card",18.616072,73.814347,"8"
"2453","Non-BRTS","123-U","123-U-23","23","HA",18.620996,73.810093,"8"
"2454","Non-BRTS","123-U","123-U-24","24","Kharalwadi",18.623722,73.807764,"8"
"2455","Non-BRTS","123-U","123-U-25","25","Pimpri",18.626778,73.805095,"8"
"2456","Non-BRTS","123-U","123-U-26","26","Finolex",18.630072,73.802162,"9"
"2457","Non-BRTS","123-U","123-U-27","27","Empire Estate",18.634342,73.798527,"9"
"2458","Non-BRTS","123-U","123-U-28","28","Chinchwad Station",18.638292,73.794537,"9"
"2459","Non-BRTS","123-U","123-U-29","29","Jayshree Talkies",18.641281,73.792686,"9"
"2460","Non-BRTS","123-U","123-U-30","30","Kalbhornagar",18.647084,73.787792,"9"
"2461","Non-BRTS","123-U","123-U-31","31","Rastan Company",18.648587,73.786427,"10"
"2462","Non-BRTS","123-U","123-U-32","32","Akurdi Chowk",18.650759,73.784607,"10"
"2463","Non-BRTS","123-U","123-U-33","33","Bajaj Auto",18.653784,73.78196,"10"
"2464","Non-BRTS","123-U","123-U-34","34","Pradhikaran Corner",18.658811,73.777551,"10"
"2465","Non-BRTS","123-U","123-U-35","35","Nigdi",18.659816,73.778129,"11"
"2466","Non-BRTS","123-U","123-U-36","36","Bhakti Shakti",18.665619,73.771011,"12"
"2467","Non-BRTS","125-D","125-D-00","0","Dapodi Mantri Niketan",18.579152,73.830032,"1"
"2468","Non-BRTS","125-D","125-D-01","1","Shivaji Maharaj Putla Dapodi",18.576109,73.830727,"1"
"2469","Non-BRTS","125-D","125-D-02","2","Buddha Vihar Dapodi",18.574005,73.83287,"2"
"2470","Non-BRTS","125-D","125-D-03","3","Chhajed Petrol Pump",18.572944,73.834535,"2"
"2471","Non-BRTS","125-D","125-D-04","4","Bopodigaon",18.571482,73.83819,"2"
"2472","Non-BRTS","125-D","125-D-05","5","Manajibaug",18.56983,73.84175,"2"
"2473","Non-BRTS","125-D","125-D-06","6","Alegaonkar Shala",18.568103,73.845395,"2"
"2474","Non-BRTS","125-D","125-D-07","7","Khadki Bazar",18.566313,73.848465,"3"
"2475","Non-BRTS","125-D","125-D-08","8","Power House Khadki",18.564138,73.851403,"3"
"2476","Non-BRTS","125-D","125-D-09","9","Trikonibaug",18.56375,73.85301,"3"
"2477","Non-BRTS","125-D","125-D-10","10","Vehicle Depo",18.565,73.8546,"3"
"2478","Non-BRTS","125-D","125-D-11","11","Ammunition Stores",18.56768,73.85665,"3"
"2479","Non-BRTS","125-D","125-D-12","12","Ammunition Factory Gate",18.56975,73.85712,"3"
"2480","Non-BRTS","125-D","125-D-13","13","Arsenal Factory Gate",18.57317,73.85946,"4"
"2481","Non-BRTS","125-D","125-D-14","14","Ordinance Club",18.57207,73.86341,"4"
"2482","Non-BRTS","125-D","125-D-15","15","Mula House",18.57319,73.86702,"4"
"2483","Non-BRTS","125-D","125-D-16","16","Mhasoba Mandir",18.56922,73.86785,"5"
"2484","Non-BRTS","125-D","125-D-17","17","Police Line Phulenagar",18.569155,73.869979,"5"
"2485","Non-BRTS","125-D","125-D-18","18","Shantinagar",18.56872,73.87596,"5"
"2486","Non-BRTS","125-D","125-D-19","19","Mental Corner",18.564668,73.877256,"5"
"2487","Non-BRTS","125-D","125-D-20","20","Sathe Biscuit",18.570411,73.878847,"5"
"2488","Non-BRTS","125-D","125-D-21","21","Vishrantwadi",18.573483,73.878933,"6"
"2489","Non-BRTS","125-D","125-D-22","22","RD Colony",18.576738,73.876504,"6"
"2490","Non-BRTS","125-D","125-D-23","23","Kalas",18.579931,73.876265,"6"
"2491","Non-BRTS","125-D","125-D-24","24","Pathan Baba Darga",18.583968,73.875121,"6"
"2492","Non-BRTS","125-D","125-D-25","25","Mhaskevasti",18.587633,73.875048,"7"
"2493","Non-BRTS","125-D","125-D-26","26","Parade Ground Alandi Road",18.591087,73.874252,"7"
